paper_id,journal,journal_family,figure_number,panel,plot_family,spines,tick_direction,grid,background,error_bar_style,points_overlaid,marker_fill,marker_size_class,line_weight_class,axis_line_weight_class,legend_position,legend_frame,legend_entries,n_categorical_colours,palette_class,sequential_cmap_class,colourbar_position,panel_label_case,panel_label_weight,panel_label_size_class,font_class,axis_label_weight,title_present,significance_style,brackets,n_stated_in_panel,tick_label_density,x_tick_rotation,panel_aspect_class,confidence,notes,image_path,reviewer
PMC12872613,Nature communications,Nature-family,2,A,line,LB,out,none,white,bars_caps,no,filled,small,regular,UNKNOWN,outside_top,no,2,2,saturated,na,na,upper,bold,larger,sans,bold,yes,p_values,no,no,normal,0,square,medium,"Two-series line plot (blue Ctrl, red CLSA25) with capped error bars; title 'Cysteine' above the axes; two p values printed inside",../make_my_plot/figure_library/nature/2025_Li_adaptation_to_cystine_limitation_stress_/figures/fig02_Fig2.jpg,nature_1
PMC12872613,Nature communications,Nature-family,2,B,line,LB,out,none,white,bars_caps,no,filled,small,regular,UNKNOWN,inside,no,2,2,saturated,na,na,upper,bold,larger,sans,bold,yes,none,no,no,normal,0,square,medium,"Pathway schematic plus three titled line sub-plots; the two series are identified by coloured text labels ('Ctrl', 'CLSA') inside the plot instead of a key",../make_my_plot/figure_library/nature/2025_Li_adaptation_to_cystine_limitation_stress_/figures/fig02_Fig2.jpg,nature_1
PMC12872613,Nature communications,Nature-family,2,C,line,LB,out,none,white,bars_caps,no,filled,small,regular,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,larger,sans,bold,yes,p_values,no,no,normal,0,square,medium,Small schematic plus one titled line sub-plot ('Alanine') with capped error bars and two printed p values; series colours follow the panel A key,../make_my_plot/figure_library/nature/2025_Li_adaptation_to_cystine_limitation_stress_/figures/fig02_Fig2.jpg,nature_1
PMC12872613,Nature communications,Nature-family,2,D,grouped_bar,LB,out,none,white,bars_caps,no,na,na,na,UNKNOWN,outside_top,no,2,2,saturated,na,na,upper,bold,larger,sans,bold,yes,p_values,no,no,normal,0,square,medium,Three titled grouped-bar sub-plots (ACO1/ACO2) with capped error bars and p values printed above each pair; two-entry key above the panel,../make_my_plot/figure_library/nature/2025_Li_adaptation_to_cystine_limitation_stress_/figures/fig02_Fig2.jpg,nature_1
PMC12872613,Nature communications,Nature-family,2,G,line,LB,out,none,white,bars_caps,no,filled,small,regular,UNKNOWN,outside_top,no,2,2,saturated,na,na,upper,bold,larger,sans,bold,yes,none,no,no,normal,0,wide,low,"Four titled Seahorse OCR line sub-plots with capped error bars; grey vertical guide lines with injection labels (Oligo, FCCP, R/A) inside the plots",../make_my_plot/figure_library/nature/2025_Li_adaptation_to_cystine_limitation_stress_/figures/fig02_Fig2.jpg,nature_1
PMC12872613,Nature communications,Nature-family,2,H,line,LB,out,none,white,bars_caps,no,filled,small,regular,UNKNOWN,outside_top,no,2,2,saturated,na,na,upper,bold,larger,sans,bold,yes,none,no,no,normal,0,wide,low,"Four titled ECAR line sub-plots, same style as panel G",../make_my_plot/figure_library/nature/2025_Li_adaptation_to_cystine_limitation_stress_/figures/fig02_Fig2.jpg,nature_1
PMC12872613,Nature communications,Nature-family,3,A,bar,LB,out,none,white,none,no,na,na,na,UNKNOWN,outside_right,no,na,0,sequential,yellow_red,right,upper,bold,larger,sans,bold,yes,none,no,no,dense,0,wide,medium,"Two horizontal bar sub-plots (top-25 enriched sets) titled with cell line; bar fill encodes p value on a continuous red-to-yellow colourbar at the right of each sub-plot; dense y category labels, some in red text; figure title above the panel",../make_my_plot/figure_library/nature/2025_Li_adaptation_to_cystine_limitation_stress_/figures/fig03_Fig3.jpg,nature_1
PMC12872613,Nature communications,Nature-family,3,B,heatmap,LB,out,none,white,na,na,na,na,na,UNKNOWN,outside_right,no,na,0,diverging,blue_white_red,right,upper,bold,larger,sans,bold,no,na,no,no,dense,90,wide,medium,"Two stacked unclustered Z-score heatmaps (one per cell line) with row labels at left, rotated metabolite labels above, and a small vertical colourbar labelled Z at the right of each",../make_my_plot/figure_library/nature/2025_Li_adaptation_to_cystine_limitation_stress_/figures/fig03_Fig3.jpg,nature_1
PMC12872613,Nature communications,Nature-family,3,D,line,LB,out,none,white,bars_caps,no,filled,small,regular,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,larger,sans,bold,yes,p_values,no,no,normal,0,square,medium,Five titled two-series line sub-plots with capped error bars and one printed p value each; series key shared with panel E,../make_my_plot/figure_library/nature/2025_Li_adaptation_to_cystine_limitation_stress_/figures/fig03_Fig3.jpg,nature_1
PMC12872613,Nature communications,Nature-family,3,E,line,LB,out,none,white,bars_caps,no,filled,small,regular,UNKNOWN,outside_right,no,2,2,saturated,na,na,upper,bold,larger,sans,bold,yes,p_values,no,no,normal,0,square,medium,"Four titled two-series line sub-plots, same style as panel D, with the two-entry Ctrl/CLSA key at the right",../make_my_plot/figure_library/nature/2025_Li_adaptation_to_cystine_limitation_stress_/figures/fig03_Fig3.jpg,nature_1
PMC12877018,Communications biology,Nature-family,1,a,dot_strip,LB,out,none,white,none,na,filled,small,na,UNKNOWN,none,na,na,4,saturated,na,na,lower,bold,larger,sans,regular,yes,p_values,yes,no,normal,45,square,medium,"GraphPad-style scatter-dot plot, log y axis, four groups with a horizontal median line and a dotted horizontal reference line; group colours blue/red/magenta/orange; title above the axes",../make_my_plot/figure_library/nature/2025_Grunenwald_the_temporal_gene_expression_landscape_o/figures/fig01_Fig1.jpg,nature_1
PMC12877018,Communications biology,Nature-family,1,b,dot_strip,LB,out,none,white,none,na,filled,small,na,UNKNOWN,none,na,na,4,saturated,na,na,lower,bold,larger,sans,regular,yes,p_values,yes,no,normal,45,square,medium,"GraphPad-style scatter-dot plot, log y axis, four groups with a horizontal median line and a dotted horizontal reference line; group colours blue/red/magenta/orange; title above the axes",../make_my_plot/figure_library/nature/2025_Grunenwald_the_temporal_gene_expression_landscape_o/figures/fig01_Fig1.jpg,nature_1
PMC12877018,Communications biology,Nature-family,1,c,dot_strip,LB,out,none,white,none,na,filled,small,na,UNKNOWN,none,na,na,4,saturated,na,na,lower,bold,larger,sans,regular,yes,none,no,no,normal,45,square,medium,"GraphPad-style scatter-dot plot, log y axis, four groups with a horizontal median line and a dotted horizontal reference line; group colours blue/red/magenta/orange; title above the axes",../make_my_plot/figure_library/nature/2025_Grunenwald_the_temporal_gene_expression_landscape_o/figures/fig01_Fig1.jpg,nature_1
PMC12877018,Communications biology,Nature-family,1,d,dot_strip,LB,out,none,white,none,na,filled,small,na,UNKNOWN,none,na,na,4,saturated,na,na,lower,bold,larger,sans,regular,yes,p_values,yes,no,normal,45,square,medium,"GraphPad-style scatter-dot plot, log y axis, four groups with a horizontal median line and a dotted horizontal reference line; group colours blue/red/magenta/orange; title above the axes",../make_my_plot/figure_library/nature/2025_Grunenwald_the_temporal_gene_expression_landscape_o/figures/fig01_Fig1.jpg,nature_1
PMC12877018,Communications biology,Nature-family,1,e,dot_strip,LB,out,none,white,none,na,filled,small,na,UNKNOWN,none,na,na,4,saturated,na,na,lower,bold,larger,sans,regular,yes,p_values,yes,no,normal,45,square,medium,"GraphPad-style scatter-dot plot, log y axis, four groups with a horizontal median line and a dotted horizontal reference line; group colours blue/red/magenta/orange; title above the axes",../make_my_plot/figure_library/nature/2025_Grunenwald_the_temporal_gene_expression_landscape_o/figures/fig01_Fig1.jpg,nature_1
PMC12877018,Communications biology,Nature-family,1,f,dot_strip,LB,out,none,white,none,na,filled,small,na,UNKNOWN,none,na,na,4,saturated,na,na,lower,bold,larger,sans,regular,yes,p_values,yes,no,normal,45,square,medium,"GraphPad-style scatter-dot plot, log y axis, four groups with a horizontal median line and a dotted horizontal reference line; group colours blue/red/magenta/orange; title above the axes",../make_my_plot/figure_library/nature/2025_Grunenwald_the_temporal_gene_expression_landscape_o/figures/fig01_Fig1.jpg,nature_1
PMC12877018,Communications biology,Nature-family,1,g,dot_strip,LB,out,none,white,none,na,filled,small,na,UNKNOWN,none,na,na,4,saturated,na,na,lower,bold,larger,sans,regular,yes,none,no,no,normal,45,square,medium,"GraphPad-style scatter-dot plot, log y axis, four groups with a horizontal median line and a dotted horizontal reference line; group colours blue/red/magenta/orange; title above the axes",../make_my_plot/figure_library/nature/2025_Grunenwald_the_temporal_gene_expression_landscape_o/figures/fig01_Fig1.jpg,nature_1
PMC12877018,Communications biology,Nature-family,1,h,dot_strip,LB,out,none,white,none,na,filled,small,na,UNKNOWN,none,na,na,4,saturated,na,na,lower,bold,larger,sans,regular,yes,none,no,no,normal,45,square,medium,"GraphPad-style scatter-dot plot, log y axis, four groups with a horizontal median line and a dotted horizontal reference line; group colours blue/red/magenta/orange; title above the axes. Figure has ten lettered panels (a-j); only the first eight were reviewed - more panels not reviewed",../make_my_plot/figure_library/nature/2025_Grunenwald_the_temporal_gene_expression_landscape_o/figures/fig01_Fig1.jpg,nature_1
PMC12877018,Communications biology,Nature-family,4,a,dot_strip,LB,out,none,white,bars_caps,na,filled,small,na,UNKNOWN,none,na,na,4,saturated,na,na,lower,bold,larger,sans,regular,yes,p_values,yes,no,normal,45,square,medium,Scatter-dot plot with mean and SD error bars; two-line bold uppercase heading above the panel plus a bold plot title 'Urea'; exact p values printed over comparison brackets,../make_my_plot/figure_library/nature/2025_Grunenwald_the_temporal_gene_expression_landscape_o/figures/fig04_Fig4.jpg,nature_1
PMC12877018,Communications biology,Nature-family,4,b,dot_strip,LB,out,none,white,bars_caps,na,filled,small,na,UNKNOWN,none,na,na,3,saturated,na,na,lower,bold,larger,sans,regular,yes,p_values,yes,no,normal,45,square,medium,Same style as panel a with three groups,../make_my_plot/figure_library/nature/2025_Grunenwald_the_temporal_gene_expression_landscape_o/figures/fig04_Fig4.jpg,nature_1
PMC12877018,Communications biology,Nature-family,6,a,dot_strip,LB,out,none,white,bars_caps,na,filled,small,na,UNKNOWN,none,na,na,3,sequential,na,na,lower,bold,larger,sans,regular,yes,stars,no,no,dense,45,wide,medium,"Panel title plus per-gene sub-group titles; points with mean and error bars at six timepoints per gene, shades of a single hue per panel; dotted horizontal line at zero; asterisks printed above significant timepoints; dense rotated x tick labels",../make_my_plot/figure_library/nature/2025_Grunenwald_the_temporal_gene_expression_landscape_o/figures/fig06_Fig6.jpg,nature_1
PMC12877018,Communications biology,Nature-family,6,b,dot_strip,LB,out,none,white,bars_caps,na,filled,small,na,UNKNOWN,none,na,na,3,sequential,na,na,lower,bold,larger,sans,regular,yes,stars,no,no,dense,45,wide,medium,"Panel title plus per-gene sub-group titles; points with mean and error bars at six timepoints per gene, shades of a single hue per panel; dotted horizontal line at zero; asterisks printed above significant timepoints; dense rotated x tick labels",../make_my_plot/figure_library/nature/2025_Grunenwald_the_temporal_gene_expression_landscape_o/figures/fig06_Fig6.jpg,nature_1
PMC12877018,Communications biology,Nature-family,6,c,dot_strip,LB,out,none,white,bars_caps,na,filled,small,na,UNKNOWN,none,na,na,4,sequential,na,na,lower,bold,larger,sans,regular,yes,stars,no,no,dense,45,wide,medium,"Panel title plus per-gene sub-group titles; points with mean and error bars at six timepoints per gene, shades of a single hue per panel; dotted horizontal line at zero; asterisks printed above significant timepoints; dense rotated x tick labels",../make_my_plot/figure_library/nature/2025_Grunenwald_the_temporal_gene_expression_landscape_o/figures/fig06_Fig6.jpg,nature_1
PMC12877018,Communications biology,Nature-family,6,d,dot_strip,LB,out,none,white,bars_caps,na,filled,small,na,UNKNOWN,none,na,na,0,monochrome_black,na,na,lower,bold,larger,sans,regular,yes,stars,no,no,normal,45,tall,medium,"Composite panel: six H&E micrographs plus one narrow scatter-dot plot titled 'ATN' with black points, mean and SD bars and a three-line score key printed as text inside the plot area",../make_my_plot/figure_library/nature/2025_Grunenwald_the_temporal_gene_expression_landscape_o/figures/fig06_Fig6.jpg,nature_1
PMC12951864,Nature Biotechnology,Nature-family,3,b,line,LB,out,none,white,bars_caps,no,filled,small,regular,UNKNOWN,inside,no,2,2,saturated,na,na,lower,bold,larger,sans,regular,yes,stars,no,no,normal,45,wide,medium,"Two titled line sub-plots (each with a cartoon of the assay at left); teal vs red series with capped error bars, dashed horizontal reference line, asterisks above significant timepoints; unframed two-entry key inside the plot. Figures 1, 2, 4 and 5 of this paper are available only as ~100 px thumbnails and could not be reviewed",PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig3.jpg,nature_1
PMC12951864,Nature Biotechnology,Nature-family,3,c,line,LB,out,none,white,bars_caps,yes,filled,small,regular,UNKNOWN,inside,no,2,2,saturated,na,na,lower,bold,larger,sans,regular,yes,stars,no,no,normal,45,wide,medium,"Panel holds two sub-plots: a titled line plot (Body weight, teal/red, capped error bars, dashed reference line, one asterisk) and a titled box plot (Brain edema) with individual points overlaid and a star over a bracket; recorded once as line, the dominant left sub-plot",PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig3.jpg,nature_1
PMC12951864,Nature Biotechnology,Nature-family,3,d,survival,LB,out,none,white,none,no,filled,small,regular,UNKNOWN,inside,no,2,2,saturated,na,na,lower,bold,larger,sans,regular,no,p_values,no,no,normal,0,wide,medium,Kaplan-Meier step curves with small square markers at events; 'log-rank test: P < 0.05' printed inside the plot; unframed two-entry key inside bottom of the plot; bold section heading 'Survival outcomes' beside the panel letter,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig3.jpg,nature_1
PMC12951864,Nature Biotechnology,Nature-family,6,b,box,LB,out,none,white,box_whisker,yes,filled,small,na,UNKNOWN,none,na,na,4,muted,na,na,lower,bold,larger,sans,regular,yes,stars,yes,no,normal,45,square,high,Box plots with all individual points overlaid; stacked significance brackets with asterisks; bold section heading above the panel acts as the title; rotated two-line x labels,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig6.jpg,nature_1
PMC12951864,Nature Biotechnology,Nature-family,6,c,box,LB,out,none,white,box_whisker,yes,filled,small,na,UNKNOWN,none,na,na,3,muted,na,na,lower,bold,larger,sans,regular,yes,ns_marks,yes,no,normal,0,square,medium,Composite panel: brain schematic and immunofluorescence images plus four small box plots with points overlaid; dashed vertical line separates the control group from the two treatments; 'NS' printed over a bracket in each plot,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig6.jpg,nature_1
PMC12951864,Nature Biotechnology,Nature-family,6,d,box,LB,out,none,white,box_whisker,yes,filled,small,na,UNKNOWN,none,na,na,2,muted,na,na,lower,bold,larger,sans,regular,yes,stars,yes,no,normal,0,tall,medium,Two micrographs plus one narrow two-group box plot with points overlaid and a star over a bracket,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig6.jpg,nature_1
PMC12951864,Nature Biotechnology,Nature-family,6,e,box,LB,out,none,white,box_whisker,yes,filled,small,na,UNKNOWN,none,na,na,2,muted,na,na,lower,bold,larger,sans,regular,yes,ns_marks,yes,no,normal,0,tall,medium,Same layout as panel d with 'NS' over the bracket,PRIVATE_REFERENCE_ONLY/corpus/PMC12951864/figures/Fig6.jpg,nature_1
PMC13050621,Nature Biotechnology,Nature-family,1,a,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,"Phase-contrast colony images, a workflow schematic and an SDS-PAGE gel; no quantitative panel",PRIVATE_REFERENCE_ONLY/corpus/PMC13050621/figures/Fig1.webp,nature_1
PMC13050621,Nature Biotechnology,Nature-family,2,c,line,LB,out,none,white,bars_caps,no,mixed,medium,regular,UNKNOWN,inside,no,2,0,monochrome_black,na,na,lower,bold,larger,sans,regular,no,none,no,no,normal,0,square,high,"Monochrome black line plot on a log y axis; one series open circles with dashed line, the other filled triangles with solid line; small capped error bars; unframed two-entry key inside the top-left, drawn with line+marker samples",PRIVATE_REFERENCE_ONLY/corpus/PMC13050621/figures/Fig2.webp,nature_1
PMC13050621,Nature Biotechnology,Nature-family,3,b,pca_umap,box,out,none,white,na,na,filled,large,na,UNKNOWN,none,na,na,4,saturated,na,na,lower,bold,larger,sans,regular,no,na,no,no,normal,0,wide,high,PCA with percent variance in both axis labels; four groups of large filled circles labelled by text placed next to each cluster instead of a legend; full box frame around the plotting area,PRIVATE_REFERENCE_ONLY/corpus/PMC13050621/figures/Fig3.webp,nature_1
PMC13050621,Nature Biotechnology,Nature-family,3,c,heatmap,box,out,none,white,na,na,na,na,na,UNKNOWN,outside_right,no,na,0,diverging,blue_white_red,right,lower,bold,larger,sans,regular,yes,na,no,no,normal,0,tall,high,"Two stacked gene blocks (Up / Down) bracketed at the left; blue-white-red colourbar at the right labelled rld; no tick marks, three column labels below; panel title above",PRIVATE_REFERENCE_ONLY/corpus/PMC13050621/figures/Fig3.webp,nature_1
PMC13050621,Nature Biotechnology,Nature-family,3,d,bar,LB,out,none,white,bars_caps,yes,open,small,na,UNKNOWN,inside,no,3,3,saturated,na,na,lower,bold,larger,sans,regular,no,none,no,no,normal,0,wide,high,Grouped bars with open individual replicate points overlaid and small capped error bars; italic gene names as x tick labels; unframed three-entry key with square swatches inside the top-right,PRIVATE_REFERENCE_ONLY/corpus/PMC13050621/figures/Fig3.webp,nature_1
PMC13050621,Nature Biotechnology,Nature-family,3,e,bar,B,out,none,grey,none,no,na,na,na,UNKNOWN,outside_right,no,na,0,sequential,other,right,lower,bold,larger,sans,regular,no,none,no,no,normal,0,wide,medium,"Horizontal GO bar chart drawn on a light-grey plotting-area fill (the only grey background in the figure); bar fill encodes P on a white-to-dark-blue continuous colourbar at the right; category labels at left, no left spine, bottom axis with ticks labelled Count",PRIVATE_REFERENCE_ONLY/corpus/PMC13050621/figures/Fig3.webp,nature_1
PMC13050621,Nature Biotechnology,Nature-family,3,f,violin,LB,out,none,white,none,no,na,na,na,UNKNOWN,none,na,na,3,saturated,na,na,lower,bold,larger,sans,regular,no,p_values,yes,no,normal,0,wide,high,Three filled violins with black outline and no interior box or points; three stacked comparison brackets with exact P values printed above,PRIVATE_REFERENCE_ONLY/corpus/PMC13050621/figures/Fig3.webp,nature_1
PMC13050621,Nature Biotechnology,Nature-family,3,g,bar,LB,out,none,white,bars_caps,yes,open,small,na,UNKNOWN,outside_right,no,2,2,saturated,na,na,lower,bold,larger,sans,regular,yes,none,no,no,normal,0,wide,high,"Two titled groups of paired bars (Hypoblast, Area opaca) in one panel with open replicate points and capped error bars; italic gene x labels; unframed two-entry key at the right",PRIVATE_REFERENCE_ONLY/corpus/PMC13050621/figures/Fig3.webp,nature_1
PMC13050621,Nature Biotechnology,Nature-family,3,h,heatmap,none,out,none,white,na,na,na,na,na,UNKNOWN,outside_right,no,na,0,sequential,other,right,lower,bold,larger,sans,regular,no,na,no,no,normal,45,square,high,"Correlation heatmap with the R2 value printed in every cell, white cell separators, white-to-dark-blue sequential colourbar labelled R2 at the right, species group brackets on the left and below, and one row highlighted with a red dashed rectangle",PRIVATE_REFERENCE_ONLY/corpus/PMC13050621/figures/Fig3.webp,nature_1
PMC13050621,Nature Biotechnology,Nature-family,4,a,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,Brightfield/GFP embryo images and photographs only; no quantitative panel,PRIVATE_REFERENCE_ONLY/corpus/PMC13050621/figures/Fig4.webp,nature_1
PMC13050621,Nature Biotechnology,Nature-family,5,a,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,Phase-contrast and GFP fluorescence images and a photograph; no quantitative panel,PRIVATE_REFERENCE_ONLY/corpus/PMC13050621/figures/Fig5.webp,nature_1
PMC13050621,Nature Biotechnology,Nature-family,6,a,line,LB,out,none,white,bars_caps,no,filled,small,regular,UNKNOWN,none,na,na,0,monochrome_black,na,na,lower,bold,larger,sans,regular,yes,none,no,no,dense,0,square,high,"Five black line sub-plots, each titled with an italic gene name and sharing one two-line y-axis label; capped error bars, three timepoints; x tick labels nearly touching in several sub-plots",PRIVATE_REFERENCE_ONLY/corpus/PMC13050621/figures/Fig6.webp,nature_1
PMC13345946,Nature Methods,Nature-family,1,j,line,L,out,none,white,none,na,na,na,hairline,UNKNOWN,none,na,na,1,saturated,na,na,lower,bold,larger,sans,regular,no,na,na,no,sparse,0,wide,medium,"Very wide single-trace 24 h time series (olive green); left spine with ticks, x axis drawn only once under panel n; hairline trace; no legend or title",PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig1.jpg,nature_1
PMC13345946,Nature Methods,Nature-family,1,k,line,L,out,none,white,none,na,na,na,hairline,UNKNOWN,none,na,na,1,monochrome_black,na,na,lower,bold,larger,sans,regular,no,na,na,no,sparse,0,wide,medium,"Very wide single-trace 24 h time series (black); left spine with ticks, x axis drawn only once under panel n; hairline trace; no legend or title",PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig1.jpg,nature_1
PMC13345946,Nature Methods,Nature-family,1,l,line,L,out,none,white,none,na,na,na,hairline,UNKNOWN,none,na,na,1,saturated,na,na,lower,bold,larger,sans,regular,no,na,na,no,sparse,0,wide,medium,"Very wide single-trace 24 h time series (dark red); left spine with ticks, x axis drawn only once under panel n; hairline trace; no legend or title",PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig1.jpg,nature_1
PMC13345946,Nature Methods,Nature-family,1,m,line,L,out,none,white,none,na,na,na,hairline,UNKNOWN,none,na,na,1,saturated,na,na,lower,bold,larger,sans,regular,no,na,na,no,sparse,0,wide,medium,"Very wide single-trace 24 h time series (blue); left spine with ticks, x axis drawn only once under panel n; hairline trace; no legend or title",PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig1.jpg,nature_1
PMC13345946,Nature Methods,Nature-family,1,n,other_quant,L,out,none,white,none,na,na,na,na,UNKNOWN,none,na,na,3,saturated,na,na,lower,bold,larger,sans,regular,no,na,na,no,normal,0,wide,medium,"Behaviour raster/event plot: three coloured category rows (R, INT, MM) of vertical bars against the shared 24 h time axis; row labels in the series colour at the left",PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig1.jpg,nature_1
PMC13345946,Nature Methods,Nature-family,1,o,bar,LB,out,none,white,none,no,na,na,na,UNKNOWN,none,na,na,6,saturated,na,na,lower,bold,larger,sans,regular,no,none,no,no,normal,0,wide,medium,World map with coloured connection lines (not quantitative) plus a framed inset bar chart 'Image no.' whose six bars match the user colours; row recorded for the inset bar chart,PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig1.jpg,nature_1
PMC13345946,Nature Methods,Nature-family,2,a,histogram_density,LB,out,none,white,none,na,na,na,regular,UNKNOWN,inside,no,3,3,saturated,na,na,lower,bold,larger,sans,regular,no,na,na,no,normal,0,square,high,Three overlapping semi-transparent filled density curves; unframed key with round colour dots inside the top-right corner; subscripted axis label,PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig2.jpg,nature_1
PMC13345946,Nature Methods,Nature-family,2,c,line,LB,out,none,white,none,na,na,na,regular,UNKNOWN,outside_right,no,4,4,saturated,na,na,lower,bold,larger,sans,regular,yes,na,na,no,normal,0,wide,high,Five small titled training-curve sub-plots (one per animal) sharing a four-entry unframed key at the right written in the series colours; two red and two blue shades,PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig2.jpg,nature_1
PMC13345946,Nature Methods,Nature-family,2,e,line,LB,out,none,white,none,na,na,na,regular,UNKNOWN,outside_right,no,4,4,saturated,na,na,lower,bold,larger,sans,regular,yes,na,na,no,normal,0,wide,high,Five small titled training-curve sub-plots (one per animal) sharing a four-entry unframed key at the right written in the series colours; two red and two blue shades,PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig2.jpg,nature_1
PMC13345946,Nature Methods,Nature-family,2,d,heatmap,box,out,none,white,na,na,na,na,na,UNKNOWN,none,na,na,0,greys,na,na,lower,bold,larger,sans,regular,yes,na,na,no,normal,0,wide,medium,"Five confusion matrices with black cell borders, grey shading for the leading diagonal and the numeric value printed in every cell; matrix title printed below each matrix; small Pr/Tr axis annotation at the right",PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig2.jpg,nature_1
PMC13345946,Nature Methods,Nature-family,2,f,heatmap,box,out,none,white,na,na,na,na,na,UNKNOWN,none,na,na,0,greys,na,na,lower,bold,larger,sans,regular,yes,na,na,no,normal,0,wide,medium,"Five confusion matrices with black cell borders, grey shading for the leading diagonal and the numeric value printed in every cell; matrix title printed below each matrix; small Pr/Tr axis annotation at the right",PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig2.jpg,nature_1
PMC13345946,Nature Methods,Nature-family,3,a,scatter,LB,out,none,white,none,na,filled,small,na,UNKNOWN,outside_right,no,5,5,mixed,na,na,lower,bold,larger,sans,regular,no,na,na,no,normal,0,wide,high,Scatter of semi-transparent filled circles from five animals; unframed five-entry key with round dots at the right; subscripted small-caps axis labels,PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig3.jpg,nature_1
PMC13345946,Nature Methods,Nature-family,3,b,scatter,LB,out,none,white,none,na,filled,small,na,UNKNOWN,outside_right,no,5,5,mixed,na,na,lower,bold,larger,sans,regular,no,na,na,no,normal,0,wide,high,Scatter of semi-transparent filled circles from five animals; unframed five-entry key with round dots at the right; subscripted small-caps axis labels,PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig3.jpg,nature_1
PMC13345946,Nature Methods,Nature-family,3,c,scatter,LB,out,none,white,none,na,filled,small,na,UNKNOWN,outside_right,no,5,5,mixed,na,na,lower,bold,larger,sans,regular,no,na,na,no,normal,0,wide,high,Scatter of semi-transparent filled circles from five animals; unframed five-entry key with round dots at the right; subscripted small-caps axis labels,PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig3.jpg,nature_1
PMC13345946,Nature Methods,Nature-family,3,d,histogram_density,LB,out,none,white,none,na,na,na,regular,UNKNOWN,outside_right,no,4,4,mixed,na,na,lower,bold,larger,sans,regular,no,na,na,no,normal,0,wide,high,"Unfilled density curves, one per animal, with an unframed key of round colour dots at the right; tan/teal palette shared across the figure",PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig3.jpg,nature_1
PMC13345946,Nature Methods,Nature-family,3,e,histogram_density,LB,out,none,white,none,na,na,na,regular,UNKNOWN,outside_right,no,4,4,mixed,na,na,lower,bold,larger,sans,regular,no,na,na,no,normal,0,wide,high,"Unfilled density curves, one per animal, with an unframed key of round colour dots at the right; tan/teal palette shared across the figure",PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig3.jpg,nature_1
PMC13345946,Nature Methods,Nature-family,3,f,histogram_density,LB,out,none,white,none,na,na,na,regular,UNKNOWN,outside_right,no,4,4,mixed,na,na,lower,bold,larger,sans,regular,no,na,na,no,normal,0,wide,high,"Unfilled density curves, one per animal, with an unframed key of round colour dots at the right; tan/teal palette shared across the figure",PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig3.jpg,nature_1
PMC13345946,Nature Methods,Nature-family,3,h,histogram_density,LB,out,none,white,none,na,na,na,regular,UNKNOWN,outside_right,no,5,5,mixed,na,na,lower,bold,larger,sans,regular,no,na,na,no,normal,0,wide,high,"Unfilled density curves, one per animal, with an unframed key of round colour dots at the right; tan/teal palette shared across the figure",PRIVATE_REFERENCE_ONLY/corpus/PMC13345946/figures/Fig3.jpg,nature_1
PMC13346115,Nature Methods,Nature-family,2,a,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,"Workflow schematics, network diagrams and annotated camera frames only; no quantitative panel. Figure 1 of this paper is available only as a ~100 px thumbnail",PRIVATE_REFERENCE_ONLY/corpus/PMC13346115/figures/Fig2.jpg,nature_1
