paper_id,journal,journal_family,figure_number,panel,plot_family,spines,tick_direction,grid,background,error_bar_style,points_overlaid,marker_fill,marker_size_class,line_weight_class,axis_line_weight_class,legend_position,legend_frame,legend_entries,n_categorical_colours,palette_class,sequential_cmap_class,colourbar_position,panel_label_case,panel_label_weight,panel_label_size_class,font_class,axis_label_weight,title_present,significance_style,brackets,n_stated_in_panel,tick_label_density,x_tick_rotation,panel_aspect_class,confidence,notes,image_path,reviewer
PMC13564977,Science Advances,Science,3,F,heatmap_clustered,none,none,none,white,none,na,na,na,na,UNKNOWN,outside_right,no,na,0,diverging,blue_white_red,right,upper,bold,much_larger,sans,regular,yes,none,na,no,dense,0,square,high,"clustered heatmap with dendrograms on top and right; gene names on left, group names under column blocks; vertical z-score colourbar at right; axis_line_weight UNKNOWN because no axis lines drawn",PRIVATE_REFERENCE_ONLY/corpus/PMC13564977/figures/Fig3.webp,science_2
PMC7615567,Science Translational Medicine,Science,1,A,bar,L,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,3,mixed,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,0,square,medium,"GraphPad-style bars with black dots and red SEM caps; left spine only, a horizontal zero line drawn through the data instead of a bottom spine; red asterisks and red hash marks used together; grouping labels on a second line under the x axis",PRIVATE_REFERENCE_ONLY/corpus/PMC7615567/figures/Fig1.jpg,science_2
PMC7615567,Science Translational Medicine,Science,1,B,bar,L,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,0,square,medium,"GraphPad-style bars with black dots and red SEM caps; left spine only, a horizontal zero line drawn through the data instead of a bottom spine; red asterisks and red hash marks used together; grouping labels on a second line under the x axis",PRIVATE_REFERENCE_ONLY/corpus/PMC7615567/figures/Fig1.jpg,science_2
PMC7615567,Science Translational Medicine,Science,1,C,bar,L,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,3,mixed,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,0,square,medium,"GraphPad-style bars with black dots and red SEM caps; left spine only, a horizontal zero line drawn through the data instead of a bottom spine; red asterisks and red hash marks used together; grouping labels on a second line under the x axis",PRIVATE_REFERENCE_ONLY/corpus/PMC7615567/figures/Fig1.jpg,science_2
PMC7615567,Science Translational Medicine,Science,1,D,bar,L,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,4,mixed,na,na,upper,bold,much_larger,sans,regular,no,stars,no,no,normal,0,square,medium,"GraphPad-style bars with black dots and red SEM caps; left spine only, a horizontal zero line drawn through the data instead of a bottom spine; red asterisks and red hash marks used together; grouping labels on a second line under the x axis",PRIVATE_REFERENCE_ONLY/corpus/PMC7615567/figures/Fig1.jpg,science_2
PMC7615567,Science Translational Medicine,Science,1,E,bar,L,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,no,stars,no,no,normal,0,square,medium,"GraphPad-style bars with black dots and red SEM caps; left spine only, a horizontal zero line drawn through the data instead of a bottom spine; red asterisks and red hash marks used together; grouping labels on a second line under the x axis",PRIVATE_REFERENCE_ONLY/corpus/PMC7615567/figures/Fig1.jpg,science_2
PMC7615567,Science Translational Medicine,Science,1,F,bar,L,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,3,mixed,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,0,square,medium,"GraphPad-style bars with black dots and red SEM caps; left spine only, a horizontal zero line drawn through the data instead of a bottom spine; red asterisks and red hash marks used together; grouping labels on a second line under the x axis; dotted vertical dividers separate dose blocks",PRIVATE_REFERENCE_ONLY/corpus/PMC7615567/figures/Fig1.jpg,science_2
PMC7615567,Science Translational Medicine,Science,3,A,bar,L,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,3,mixed,na,na,upper,bold,much_larger,sans,regular,no,stars,no,no,normal,0,square,medium,as figure 1; left spine only with a zero line through the data; red asterisks/hashes; two-line x axis labels,PRIVATE_REFERENCE_ONLY/corpus/PMC7615567/figures/Fig3.jpg,science_2
PMC7615567,Science Translational Medicine,Science,3,B,bar,L,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,3,mixed,na,na,upper,bold,much_larger,sans,regular,no,stars,no,no,normal,0,square,medium,as figure 1; left spine only with a zero line through the data; red asterisks/hashes; two-line x axis labels,PRIVATE_REFERENCE_ONLY/corpus/PMC7615567/figures/Fig3.jpg,science_2
PMC7615567,Science Translational Medicine,Science,3,C,bar,L,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,5,mixed,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,0,square,medium,as figure 1; left spine only with a zero line through the data; red asterisks/hashes; two-line x axis labels,PRIVATE_REFERENCE_ONLY/corpus/PMC7615567/figures/Fig3.jpg,science_2
PMC7615651,Science Translational Medicine,Science,1,A,volcano,LB,out,none,white,none,na,filled,small,na,regular,inside,yes,3,3,mixed,na,na,upper,bold,much_larger,sans,regular,yes,none,na,no,normal,0,square,high,"red/blue/grey points, log y axis, framed legend inside top left, species icon plus comparison text as title, 'Down in .. / Up in ..' printed under the x axis, one gene labelled with a leader line",PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig1.jpg,science_2
PMC7615651,Science Translational Medicine,Science,1,C,volcano,LB,out,none,white,none,na,filled,small,na,regular,inside,yes,3,3,mixed,na,na,upper,bold,much_larger,sans,regular,yes,none,na,no,normal,0,square,high,"red/blue/grey points, log y axis, framed legend inside top left, species icon plus comparison text as title, 'Down in .. / Up in ..' printed under the x axis, one gene labelled with a leader line",PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig1.jpg,science_2
PMC7615651,Science Translational Medicine,Science,1,B,heatmap_clustered,none,none,none,white,none,na,na,na,na,UNKNOWN,inside,no,na,0,diverging,other,inside,upper,bold,much_larger,sans,regular,no,none,na,no,sparse,0,tall,high,purple-white-orange row z-score heatmap with dendrograms top and left; small horizontal colourbar inside top left; group names in black/yellow filled boxes above the columns; axis_line_weight UNKNOWN because no axis lines drawn,PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig1.jpg,science_2
PMC7615651,Science Translational Medicine,Science,1,D,heatmap_clustered,none,none,none,white,none,na,na,na,na,UNKNOWN,inside,no,na,0,diverging,other,inside,upper,bold,much_larger,sans,regular,no,none,na,no,sparse,0,tall,high,purple-white-orange row z-score heatmap with dendrograms top and left; small horizontal colourbar inside top left; group names in black/yellow filled boxes above the columns; axis_line_weight UNKNOWN because no axis lines drawn,PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig1.jpg,science_2
PMC7615651,Science Translational Medicine,Science,1,E,grouped_bar,B,out,none,white,none,no,na,na,na,regular,inside,no,2,2,greys,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,tall,medium,horizontal bars; only a bottom axis plus a vertical zero line; dark/light grey fills with black outlines; pathway names at left with italic category brackets; significant pathways set in bold,PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig1.jpg,science_2
PMC7615651,Science Translational Medicine,Science,1,G,dot_bubble,none,none,none,white,none,na,filled,medium,na,UNKNOWN,outside_right,no,4,0,diverging,blue_white_red,right,upper,bold,much_larger,sans,regular,yes,none,na,no,sparse,0,square,high,"bubble grid, no axes; colour=NES on a vertical blue-white-red bar at right, size=FDR shown as open-circle size key below it; column headers and a 'Heart defects YES/NO' row act as titles; axis_line_weight UNKNOWN because no axes drawn",PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig1.jpg,science_2
PMC7615651,Science Translational Medicine,Science,2,A,pca_umap,LB,out,none,white,none,na,filled,small,na,regular,outside_right,no,14,14,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,na,no,normal,0,square,high,UMAP with 14 cluster colours; numbered cluster labels drawn on the points; numbered legend at right without frame,PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig2.jpg,science_2
PMC7615651,Science Translational Medicine,Science,2,B,violin,L,out,none,white,none,na,na,na,na,regular,none,na,na,14,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,na,no,sparse,90,wide,medium,"stacked violin rows, one gene per row with its own small left axis; cluster names printed vertically in coloured open boxes above the plot",PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig2.jpg,science_2
PMC7615651,Science Translational Medicine,Science,2,C,stacked_bar,LB,out,none,white,none,no,na,na,na,regular,outside_right,no,14,14,saturated,na,na,upper,bold,much_larger,sans,regular,no,stars,no,no,normal,45,tall,medium,100% stacked bars; legend is a column of coloured cluster numbers at the right; asterisks printed inside the stacked segments,PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig2.jpg,science_2
PMC7615651,Science Translational Medicine,Science,2,D,dot_bubble,none,none,none,white,none,na,filled,medium,na,UNKNOWN,below,no,4,0,diverging,blue_white_red,bottom,upper,bold,much_larger,sans,regular,yes,none,na,no,sparse,0,wide,high,bubble grid grouped in coloured open boxes per cluster; horizontal NES colourbar and FDR size key placed below the grid; axis_line_weight UNKNOWN because no axes drawn,PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig2.jpg,science_2
PMC7615651,Science Translational Medicine,Science,3,A,scatter,box,out,none,white,none,na,filled,small,na,regular,none,na,na,0,mixed,na,na,upper,bold,much_larger,sans,regular,yes,none,na,no,normal,0,wide,medium,flow cytometry density dot plots with rectangular gates and percentages printed inside; boxed axes with log scales; column headers act as titles,PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig3.jpg,science_2
PMC7615651,Science Translational Medicine,Science,3,B,grouped_bar,LB,out,none,white,bars_caps,no,na,na,na,regular,outside_right,no,3,3,saturated,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,0,wide,high,two stacked sub-plots under one letter; blue/red/grey bars; 'ns' marks used alongside asterisks,PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig3.jpg,science_2
PMC7615651,Science Translational Medicine,Science,3,E,bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,outside_right,no,3,3,saturated,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,0,tall,high,bar+dot plot; 'ns' marks used alongside asterisks,PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig3.jpg,science_2
PMC7615785,Science Translational Medicine,Science,2,A,other_quant,none,none,none,white,none,na,na,na,regular,UNKNOWN,outside_top,no,8,6,saturated,na,na,upper,bold,same_as_axis_label,sans,regular,yes,none,na,no,sparse,na,square,medium,radial (circular) bar chart of biomarker z-scores; three separate legends across the top; dashed reference circles for the control baseline and +1SD; panel letter is part of the bold caption line under each circle; axis_line_weight UNKNOWN because no axes drawn,PRIVATE_REFERENCE_ONLY/corpus/PMC7615785/figures/Fig2.jpg,science_2
PMC7615785,Science Translational Medicine,Science,2,B,other_quant,none,none,none,white,none,na,na,na,regular,UNKNOWN,outside_top,no,8,6,saturated,na,na,upper,bold,same_as_axis_label,sans,regular,yes,none,na,no,sparse,na,square,medium,radial (circular) bar chart of biomarker z-scores; three separate legends across the top; dashed reference circles for the control baseline and +1SD; panel letter is part of the bold caption line under each circle; axis_line_weight UNKNOWN because no axes drawn,PRIVATE_REFERENCE_ONLY/corpus/PMC7615785/figures/Fig2.jpg,science_2
PMC7615785,Science Translational Medicine,Science,2,C,other_quant,none,none,none,white,none,na,na,na,regular,UNKNOWN,outside_top,no,8,6,saturated,na,na,upper,bold,same_as_axis_label,sans,regular,yes,none,na,no,sparse,na,square,medium,radial (circular) bar chart of biomarker z-scores; three separate legends across the top; dashed reference circles for the control baseline and +1SD; panel letter is part of the bold caption line under each circle; axis_line_weight UNKNOWN because no axes drawn,PRIVATE_REFERENCE_ONLY/corpus/PMC7615785/figures/Fig2.jpg,science_2
PMC7615785,Science Translational Medicine,Science,3,A,line_band,box,out,major,white,band,na,na,na,regular,regular,inside,yes,2,2,mixed,na,na,upper,bold,same_as_axis_label,sans,regular,yes,both,no,yes,normal,90,square,medium,more panels not reviewed (25 lettered panels A-Y; first eight reviewed); mean line with shaded 95% CI band for SAM (purple/blue) and controls (green); framed two-entry legend inside bottom; stars top left plus an italic adjusted P value line as sub-title; n per timepoint printed under the x axis; faint vertical dotted gridlines; row category names printed in coloured vertical text at the far left of the figure,PRIVATE_REFERENCE_ONLY/corpus/PMC7615785/figures/Fig3.jpg,science_2
PMC7615785,Science Translational Medicine,Science,3,B,line_band,box,out,major,white,band,na,na,na,regular,regular,inside,yes,2,2,mixed,na,na,upper,bold,same_as_axis_label,sans,regular,yes,both,no,yes,normal,90,square,medium,more panels not reviewed (25 lettered panels A-Y; first eight reviewed); mean line with shaded 95% CI band for SAM (purple/blue) and controls (green); framed two-entry legend inside bottom; stars top left plus an italic adjusted P value line as sub-title; n per timepoint printed under the x axis; faint vertical dotted gridlines; row category names printed in coloured vertical text at the far left of the figure,PRIVATE_REFERENCE_ONLY/corpus/PMC7615785/figures/Fig3.jpg,science_2
PMC7615785,Science Translational Medicine,Science,3,C,line_band,box,out,major,white,band,na,na,na,regular,regular,inside,yes,2,2,mixed,na,na,upper,bold,same_as_axis_label,sans,regular,yes,both,no,yes,normal,90,square,medium,more panels not reviewed (25 lettered panels A-Y; first eight reviewed); mean line with shaded 95% CI band for SAM (purple/blue) and controls (green); framed two-entry legend inside bottom; stars top left plus an italic adjusted P value line as sub-title; n per timepoint printed under the x axis; faint vertical dotted gridlines; row category names printed in coloured vertical text at the far left of the figure,PRIVATE_REFERENCE_ONLY/corpus/PMC7615785/figures/Fig3.jpg,science_2
PMC7615785,Science Translational Medicine,Science,3,D,line_band,box,out,major,white,band,na,na,na,regular,regular,inside,yes,2,2,mixed,na,na,upper,bold,same_as_axis_label,sans,regular,yes,both,no,yes,normal,90,square,medium,more panels not reviewed (25 lettered panels A-Y; first eight reviewed); mean line with shaded 95% CI band for SAM (purple/blue) and controls (green); framed two-entry legend inside bottom; stars top left plus an italic adjusted P value line as sub-title; n per timepoint printed under the x axis; faint vertical dotted gridlines; row category names printed in coloured vertical text at the far left of the figure,PRIVATE_REFERENCE_ONLY/corpus/PMC7615785/figures/Fig3.jpg,science_2
PMC7615785,Science Translational Medicine,Science,3,E,line_band,box,out,major,white,band,na,na,na,regular,regular,inside,yes,2,2,mixed,na,na,upper,bold,same_as_axis_label,sans,regular,yes,both,no,yes,normal,90,square,medium,more panels not reviewed (25 lettered panels A-Y; first eight reviewed); mean line with shaded 95% CI band for SAM (purple/blue) and controls (green); framed two-entry legend inside bottom; stars top left plus an italic adjusted P value line as sub-title; n per timepoint printed under the x axis; faint vertical dotted gridlines; row category names printed in coloured vertical text at the far left of the figure,PRIVATE_REFERENCE_ONLY/corpus/PMC7615785/figures/Fig3.jpg,science_2
PMC7615785,Science Translational Medicine,Science,3,F,line_band,box,out,major,white,band,na,na,na,regular,regular,inside,yes,2,2,mixed,na,na,upper,bold,same_as_axis_label,sans,regular,yes,both,no,yes,normal,90,square,medium,more panels not reviewed (25 lettered panels A-Y; first eight reviewed); mean line with shaded 95% CI band for SAM (purple/blue) and controls (green); framed two-entry legend inside bottom; stars top left plus an italic adjusted P value line as sub-title; n per timepoint printed under the x axis; faint vertical dotted gridlines; row category names printed in coloured vertical text at the far left of the figure,PRIVATE_REFERENCE_ONLY/corpus/PMC7615785/figures/Fig3.jpg,science_2
PMC7615785,Science Translational Medicine,Science,3,G,line_band,box,out,major,white,band,na,na,na,regular,regular,inside,yes,2,2,mixed,na,na,upper,bold,same_as_axis_label,sans,regular,yes,both,no,yes,normal,90,square,medium,more panels not reviewed (25 lettered panels A-Y; first eight reviewed); mean line with shaded 95% CI band for SAM (purple/blue) and controls (green); framed two-entry legend inside bottom; stars top left plus an italic adjusted P value line as sub-title; n per timepoint printed under the x axis; faint vertical dotted gridlines; row category names printed in coloured vertical text at the far left of the figure,PRIVATE_REFERENCE_ONLY/corpus/PMC7615785/figures/Fig3.jpg,science_2
PMC7615785,Science Translational Medicine,Science,3,H,line_band,box,out,major,white,band,na,na,na,regular,regular,inside,yes,2,2,mixed,na,na,upper,bold,same_as_axis_label,sans,regular,yes,both,no,yes,normal,90,square,medium,more panels not reviewed (25 lettered panels A-Y; first eight reviewed); mean line with shaded 95% CI band for SAM (purple/blue) and controls (green); framed two-entry legend inside bottom; stars top left plus an italic adjusted P value line as sub-title; n per timepoint printed under the x axis; faint vertical dotted gridlines; row category names printed in coloured vertical text at the far left of the figure,PRIVATE_REFERENCE_ONLY/corpus/PMC7615785/figures/Fig3.jpg,science_2
PMC7616771,Science Translational Medicine,Science,1,B,bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,2,saturated,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,0,tall,high,bar+dot plot with a photograph of spleens placed directly under the axes inside the panel,PRIVATE_REFERENCE_ONLY/corpus/PMC7616771/figures/Fig1.jpg,science_2
PMC7616771,Science Translational Medicine,Science,1,D,pca_umap,none,none,none,white,none,na,filled,small,na,UNKNOWN,none,na,na,10,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,na,no,sparse,na,square,high,UMAP drawn with no axes or axis labels; clusters named by text placed next to the point clouds; axis_line_weight UNKNOWN because no axes drawn,PRIVATE_REFERENCE_ONLY/corpus/PMC7616771/figures/Fig1.jpg,science_2
PMC7616771,Science Translational Medicine,Science,1,F,pca_umap,none,none,none,white,none,na,filled,small,na,UNKNOWN,none,na,na,10,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,na,no,sparse,na,square,high,UMAP drawn with no axes or axis labels; clusters named by text placed next to the point clouds; axis_line_weight UNKNOWN because no axes drawn,PRIVATE_REFERENCE_ONLY/corpus/PMC7616771/figures/Fig1.jpg,science_2
PMC7616771,Science Translational Medicine,Science,1,E,dot_bubble,none,none,none,white,none,na,filled,medium,na,UNKNOWN,outside_right,no,na,0,sequential,other,right,upper,bold,much_larger,sans,regular,no,none,na,no,dense,90,wide,high,"Seurat-style dot plot, no axis lines; cell types on the left, italic gene names rotated 90 below; size key (Expression cells %) above a vertical continuous colourbar at the right; axis_line_weight UNKNOWN because no axis lines drawn",PRIVATE_REFERENCE_ONLY/corpus/PMC7616771/figures/Fig1.jpg,science_2
PMC7616771,Science Translational Medicine,Science,1,G,dot_bubble,none,none,none,white,none,na,filled,medium,na,UNKNOWN,outside_right,no,na,0,sequential,other,right,upper,bold,much_larger,sans,regular,no,none,na,no,dense,90,wide,high,"Seurat-style dot plot, no axis lines; cell types on the left, italic gene names rotated 90 below; size key (Expression cells %) above a vertical continuous colourbar at the right; axis_line_weight UNKNOWN because no axis lines drawn",PRIVATE_REFERENCE_ONLY/corpus/PMC7616771/figures/Fig1.jpg,science_2
PMC7616771,Science Translational Medicine,Science,3,A,violin,LB,out,none,white,none,yes,filled,small,na,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,yes,no,normal,45,tall,medium,more panels not reviewed (nine lettered quantitative panels A-I; first eight reviewed); violins with dense jittered points and a yellow/orange star marking the mean; a UMAP with a continuous white-to-purple colourbar sits at the left of the same panel; gene or cell-type name printed as title,PRIVATE_REFERENCE_ONLY/corpus/PMC7616771/figures/Fig3.jpg,science_2
PMC7616771,Science Translational Medicine,Science,3,B,violin,LB,out,none,white,none,yes,filled,small,na,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,yes,no,normal,45,tall,medium,more panels not reviewed (nine lettered quantitative panels A-I; first eight reviewed); violins with dense jittered points and a yellow/orange star marking the mean; a UMAP with a continuous white-to-purple colourbar sits at the left of the same panel; gene or cell-type name printed as title,PRIVATE_REFERENCE_ONLY/corpus/PMC7616771/figures/Fig3.jpg,science_2
PMC7616771,Science Translational Medicine,Science,3,C,violin,LB,out,none,white,none,yes,filled,small,na,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,yes,stars,yes,no,normal,45,tall,medium,more panels not reviewed (nine lettered quantitative panels A-I; first eight reviewed); violins with dense jittered points and a yellow/orange star marking the mean; a UMAP with a continuous white-to-purple colourbar sits at the left of the same panel; gene or cell-type name printed as title,PRIVATE_REFERENCE_ONLY/corpus/PMC7616771/figures/Fig3.jpg,science_2
PMC7616771,Science Translational Medicine,Science,3,D,bar,LB,out,none,white,none,no,na,na,na,regular,inside,no,1,1,saturated,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,normal,0,wide,medium,more panels not reviewed (nine lettered quantitative panels A-I; first eight reviewed); horizontal single-colour bars of NES; legend is a single coloured dot with a threshold statement above the plot; hallmark set names left-aligned outside the axes,PRIVATE_REFERENCE_ONLY/corpus/PMC7616771/figures/Fig3.jpg,science_2
PMC7616771,Science Translational Medicine,Science,3,G,bar,LB,out,none,white,none,no,na,na,na,regular,inside,no,1,1,saturated,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,normal,0,wide,medium,more panels not reviewed (nine lettered quantitative panels A-I; first eight reviewed); horizontal single-colour bars of NES; legend is a single coloured dot with a threshold statement above the plot; hallmark set names left-aligned outside the axes,PRIVATE_REFERENCE_ONLY/corpus/PMC7616771/figures/Fig3.jpg,science_2
PMC7616771,Science Translational Medicine,Science,3,E,pca_umap,none,none,none,white,none,na,filled,small,na,UNKNOWN,none,na,na,5,muted,na,na,upper,bold,much_larger,sans,regular,no,none,na,no,sparse,na,square,high,"more panels not reviewed (nine lettered quantitative panels A-I; first eight reviewed); axis-free UMAP with directly placed cluster labels, one label in red; axis_line_weight UNKNOWN because no axes drawn",PRIVATE_REFERENCE_ONLY/corpus/PMC7616771/figures/Fig3.jpg,science_2
PMC7616771,Science Translational Medicine,Science,3,F,heatmap,box,none,none,white,none,na,na,na,na,regular,outside_right,no,na,0,diverging,blue_white_red,right,upper,bold,much_larger,sans,regular,no,none,na,no,sparse,0,square,high,"more panels not reviewed (nine lettered quantitative panels A-I; first eight reviewed); black-framed heatmap with black vertical dividers between clusters, a coloured cluster strip on top and italic gene names at the right; vertical colourbar at right",PRIVATE_REFERENCE_ONLY/corpus/PMC7616771/figures/Fig3.jpg,science_2
PMC7616771,Science Translational Medicine,Science,3,H,bar,LB,out,none,white,none,no,na,na,na,regular,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,45,tall,medium,more panels not reviewed (nine lettered quantitative panels A-I; first eight reviewed); small two-bar frequency plot beside a UMAP with a boxed inset in the same panel,PRIVATE_REFERENCE_ONLY/corpus/PMC7616771/figures/Fig3.jpg,science_2
PMC7616771,Science Translational Medicine,Science,6,C,bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,4,saturated,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,45,tall,high,bar+dot plots with per-group marker shapes; long group names rotated 45 under the axis,PRIVATE_REFERENCE_ONLY/corpus/PMC7616771/figures/Fig6.jpg,science_2
PMC7616771,Science Translational Medicine,Science,6,E,bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,4,saturated,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,45,tall,high,bar+dot plots with per-group marker shapes; long group names rotated 45 under the axis,PRIVATE_REFERENCE_ONLY/corpus/PMC7616771/figures/Fig6.jpg,science_2
PMC7616771,Science Translational Medicine,Science,6,F,bar,LB,out,none,white,bars_caps,yes,filled,small,na,regular,none,na,na,4,saturated,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,45,tall,high,bar+dot plots with per-group marker shapes; long group names rotated 45 under the axis,PRIVATE_REFERENCE_ONLY/corpus/PMC7616771/figures/Fig6.jpg,science_2
PMC7617732,Science Translational Medicine,Science,1,E,grouped_bar,LB,out,none,white,none,no,na,na,na,regular,inside,no,3,3,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,wide,high,grey/cyan/red grouped frequency bars; small unframed legend inside top left,PRIVATE_REFERENCE_ONLY/corpus/PMC7617732/figures/Fig1.jpg,science_2
PMC7617732,Science Translational Medicine,Science,1,F,grouped_bar,LB,out,none,white,none,no,na,na,na,regular,inside,no,3,3,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,wide,high,grey/cyan/red grouped frequency bars; small unframed legend inside top left,PRIVATE_REFERENCE_ONLY/corpus/PMC7617732/figures/Fig1.jpg,science_2
PMC7617732,Science Translational Medicine,Science,1,G,grouped_bar,LB,out,none,white,none,no,na,na,na,regular,inside,no,3,3,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,wide,high,grey/cyan/red grouped frequency bars; small unframed legend inside top left,PRIVATE_REFERENCE_ONLY/corpus/PMC7617732/figures/Fig1.jpg,science_2
PMC7617732,Science Translational Medicine,Science,1,H,bar,LB,out,none,white,none,no,na,na,na,regular,none,na,na,5,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,square,high,"one open (white, outlined) bar plus four coloured bars",PRIVATE_REFERENCE_ONLY/corpus/PMC7617732/figures/Fig1.jpg,science_2
PMC7617732,Science Translational Medicine,Science,1,I,other_quant,none,none,none,white,none,na,na,na,hairline,UNKNOWN,none,na,na,5,pastel,na,na,upper,bold,much_larger,sans,regular,no,none,na,yes,sparse,na,square,medium,"five-set Venn/Euler diagram; set names and counts in matching colours, intersection percentages in italic inside; axis_line_weight UNKNOWN because no axes drawn",PRIVATE_REFERENCE_ONLY/corpus/PMC7617732/figures/Fig1.jpg,science_2
PMC7617732,Science Translational Medicine,Science,2,B,scatter,LB,out,none,white,none,na,mixed,small,na,regular,outside_right,no,7,7,mixed,na,na,upper,bold,much_larger,sans,bold,no,none,na,no,normal,0,wide,high,"categorical x axis of antibody IDs, log y axis; per-toxin marker shape and colour, some markers open; dotted 'DNB' ceiling line; one x tick label set in bold",PRIVATE_REFERENCE_ONLY/corpus/PMC7617732/figures/Fig2.jpg,science_2
PMC7617732,Science Translational Medicine,Science,2,C,line,LB,out,none,white,bars_caps,na,filled,small,na,regular,outside_right,no,20,20,mixed,na,na,upper,bold,much_larger,sans,bold,yes,none,na,no,normal,0,wide,medium,about twenty dotted/solid series with SD caps in a two-column legend at the right; dash-dot reference lines at 0 and 100%; toxin name printed as title,PRIVATE_REFERENCE_ONLY/corpus/PMC7617732/figures/Fig2.jpg,science_2
PMC7617732,Science Translational Medicine,Science,2,E,scatter,box,out,major,white,none,na,mixed,small,na,regular,outside_right,no,7,7,mixed,na,na,upper,bold,much_larger,sans,bold,no,none,na,no,normal,0,wide,medium,"kon/koff plot with boxed axes, black dotted grid lines and red dash-dot iso-affinity diagonals labelled in red; two marker shapes distinguish the two antibodies",PRIVATE_REFERENCE_ONLY/corpus/PMC7617732/figures/Fig2.jpg,science_2
PMC7617732,Science Translational Medicine,Science,2,F,line,LB,out,none,white,bars_caps,na,filled,small,na,regular,outside_right,no,7,7,mixed,na,na,upper,bold,much_larger,sans,bold,no,none,na,no,normal,0,wide,high,log-x dose-response curves with SD caps; dotted reference lines at 0 and 100%,PRIVATE_REFERENCE_ONLY/corpus/PMC7617732/figures/Fig2.jpg,science_2
PMC7617732,Science Translational Medicine,Science,2,G,line,LB,out,none,white,bars_caps,na,filled,small,na,regular,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,bold,yes,none,na,no,normal,0,wide,high,solid vs dotted series for the two antibodies; two-column legend inside top left; toxin name printed as title,PRIVATE_REFERENCE_ONLY/corpus/PMC7617732/figures/Fig2.jpg,science_2
